Source,Target,Weight,Lon,Lat
JAX,IAH,1493,3.6168847,45.1683631
PHL,IPT,1493,-75.23521279,39.875018
ORD,MQT,1493,-87.90932141,41.9779849
OKC,DTW,1494,-97.60534425,35.3848053
DFW,DEN,1494,-97.04652205,32.89651945
RSW,OMA,1494,-81.75880563,26.53294975
MIA,GUA,1494,-84.2236524,40.0580258
ORD,BTV,1494,-87.90932141,41.9779849
ORD,DSM,1496,-87.90932141,41.9779849
DSM,MSP,1496,-93.65927182,41.534256
OMA,RSW,1496,57.0036901,21.0000287
DAY,PIE,1496,66.2196554,33.725113
CMH,MSP,1497,-82.89304061,39.99705605
SJC,LAX,1497,-121.929329,37.3633241
MSP,ROC,1497,-93.22092805,44.87801905
TPA,GSO,1497,-82.53492762,27.9791649
ORD,STL,1498,-87.90932141,41.9779849
JAX,PIT,1498,3.6168847,45.1683631
DEN,TUL,1499,-104.985798,39.740959
DTW,CLE,1500,-83.35297538,42.2056991
IAH,ATL,1500,-95.33220235,29.9839236
MEM,DFW,1500,-89.97689467,35.04625645
TPA,YYZ,1500,-82.53492762,27.9791649
SLC,DSM,1501,-111.9798985,40.7900661
PGD,SYR,1501,-81.9930281,26.9194137
ORD,SGF,1502,-87.90932141,41.9779849
HSV,DFW,1503,-86.76383388,34.63699305
ATL,SRQ,1503,-75.0000086,10.7500084
AZA,CVG,1503,-63.2896131,6.2642434
DEN,SAT,1504,-104.985798,39.740959
CLT,DTW,1504,-80.94574352,35.21074145
DEN,YYC,1504,-104.985798,39.740959
BIL,PDX,1504,37.5837615,50.7080119
AZA,BLV,1504,-63.2896131,6.2642434
HTS,PIE,1504,-0.459720427,51.3540172
EWR,ORF,1506,-74.17725485,40.68906405
EUG,LAX,1506,-123.2139083,44.12306815
MEM,MCO,1507,-89.97689467,35.04625645
EWR,MHT,1507,-74.17725485,40.68906405
CDG,MCO,1507,2.570769474,49.00665965
SJD,EWR,1507,-109.7188592,23.152007
PIT,DCA,1508,-80.23702449,40.49178275
DEN,SAT,1508,-104.985798,39.740959
DSM,SLC,1508,-93.65927182,41.534256
IAH,MTJ,1508,-95.33220235,29.9839236
PIT,ORD,1509,-80.23702449,40.49178275
ORF,DTW,1509,-76.2022963,36.8946697
PGD,SWF,1509,-81.9930281,26.9194137
SEA,PDX,1510,-122.3080159,47.4475673
GEG,SAN,1510,-117.5423667,47.62004405
SRQ,CVG,1510,-82.55407423,27.39598835
FLL,TPA,1511,-80.15099673,26.072017
DTW,PUJ,1511,-83.35297538,42.2056991
AZA,FWA,1511,-63.2896131,6.2642434
NKG,LAX,1512,118.8717672,31.7324679
DEN,MEM,1512,-104.985798,39.740959
MSP,PDX,1512,-93.22092805,44.87801905
DFW,CLL,1513,-97.04652205,32.89651945
DTW,ESC,1514,-83.35297538,42.2056991
AZA,MLI,1514,-63.2896131,6.2642434
MFR,DEN,1515,-9.324374647,38.9635628
LAS,PEK,1516,0.3098676,43.4697786
DEN,DSM,1516,-104.985798,39.740959
MCO,PTY,1516,-81.3094431,28.41290355
MSP,YYZ,1517,-93.22092805,44.87801905
PIT,JAX,1517,-80.23702449,40.49178275
ORF,JFK,1517,-76.2022963,36.8946697
IAD,LEX,1518,-77.45342298,38.95226625
DEN,RAP,1518,-104.985798,39.740959
ICT,DEN,1518,73.0651511,33.6938118
ATW,DTW,1518,-88.51688447,44.2573941
YHZ,BOS,1519,-63.5095565,44.87878455
SZX,SEA,1519,113.8060906,22.6376376
CVG,SRQ,1520,-84.66516173,39.04990715
PVD,DCA,1520,-71.42858822,41.72243995
ELP,DEN,1521,6.647791836,52.88669785
CLT,HTS,1521,-80.94574352,35.21074145
BLD,BLD,1521,44.15278864,34.00131295
CRP,DAL,1521,-97.50657535,27.7702374
DEN,CID,1521,-104.985798,39.740959
DEN,HRL,1521,-104.985798,39.740959
MCO,FLL,1521,-81.3094431,28.41290355
SFB,ROA,1521,-81.24329603,28.7754331
MSP,SJU,1521,-93.22092805,44.87801905
DTW,PIT,1522,-83.35297538,42.2056991
ORD,JAX,1522,-87.90932141,41.9779849
YUL,EWR,1522,-73.74257166,45.46873715
CVG,SAV,1522,-84.66516173,39.04990715
MIA,LIR,1523,-84.2236524,40.0580258
GEG,LAS,1524,-117.5423667,47.62004405
SAN,STL,1524,127.7965435,35.7724185
ABQ,SAN,1525,-106.6509851,35.0841034
JAX,CVG,1526,3.6168847,45.1683631
ORY,SFO,1527,2.367664203,48.730077
MCO,DSM,1527,-81.3094431,28.41290355
BTV,ORD,1527,9.7499395,47.4721844
TUL,DEN,1528,37.3690909,53.9570701
PHL,ORF,1529,-75.23521279,39.875018
MSY,CLE,1529,-90.26430439,29.99420015
AUS,MCO,1530,-97.66500964,30.19348925
BGI,BOS,1530,-59.48794598,13.0772788
IND,SRQ,1530,-86.1746933,40.3270127
RDU,CLE,1531,-78.78723822,35.88036145
GRR,DEN,1532,-85.5348824,42.8766147
SAT,MCO,1532,-7.669948126,40.77782635
FLG,PHX,1533,-8.204515312,41.3527285
ELM,EWR,1533,0.1717955,52.6412325
BOI,AZA,1533,18.5161494,45.9692795
STL,EWR,1535,168.2936808,-45.7255555
MCI,AZA,1535,11.39867725,47.26927505
LGW,MCO,1536,-0.180387556,51.1541065
MSP,HLN,1536,-93.22092805,44.87801905
DEN,GRR,1537,-104.985798,39.740959
ATL,ASE,1537,-75.0000086,10.7500084
DEN,ICT,1537,-104.985798,39.740959
EWR,BTV,1538,-74.17725485,40.68906405
ORD,CMH,1538,-87.90932141,41.9779849
ROC,ORD,1539,1.4408482,44.8655853
DTW,SAT,1541,-83.35297538,42.2056991
PDX,BIL,1541,-122.5927798,45.5871326
MCO,PAP,1541,-81.3094431,28.41290355
SAL,FLL,1541,-0.1195972,43.0284702
FOR,MCO,1542,8.495762849,54.7173519
DEN,DRO,1542,-104.985798,39.740959
BLV,AZA,1542,90.2932426,24.4768783
PGD,ATW,1542,-81.9930281,26.9194137
BWI,DEN,1543,-76.67104838,39.17452575
IAH,JAX,1544,-95.33220235,29.9839236
MIA,CZM,1545,-84.2236524,40.0580258
ABQ,PDX,1546,-106.6509851,35.0841034
IAH,MKE,1546,-95.33220235,29.9839236
YYZ,MIA,1546,-79.62912913,43.678524
PHL,RDU,1546,-75.23521279,39.875018
DEN,CNY,1547,-104.985798,39.740959
PSP,LAX,1548,-116.5096391,33.83029665
SBN,AZA,1548,10.7979188,51.4839284
MBJ,DTW,1548,-77.9138874,18.50292595
SYR,ORD,1550,-76.11914451,43.1141752
CLT,PWM,1552,-80.94574352,35.21074145
TPA,MSP,1552,-82.53492762,27.9791649
SAN,AUS,1552,127.7965435,35.7724185
CVG,AZA,1552,-84.66516173,39.04990715
DEN,ATL,1553,-104.985798,39.740959
ORD,HRL,1553,-87.90932141,41.9779849
PHL,MSP,1553,-75.23521279,39.875018
FLL,MCO,1553,-80.15099673,26.072017
FWA,AZA,1553,13.236548,10.571943
JFK,RDU,1554,-73.77937337,40.6429479
DCA,SYR,1554,-117.9199499,33.8063981
DAY,PGD,1554,66.2196554,33.725113
SFO,TAO,1554,95.48990319,65.2729258
EWR,CLE,1555,-74.17725485,40.68906405
FLL,SDF,1555,-80.15099673,26.072017
ORF,PHL,1556,-76.2022963,36.8946697
IAH,SAL,1557,-95.33220235,29.9839236
JFK,CTU,1558,-73.77937337,40.6429479
RSW,PVD,1558,-81.75880563,26.53294975
FSD,ORD,1558,-96.74120958,43.58269775
LNK,ORD,1559,73.3490633,33.5764237
PIT,DTW,1559,-80.23702449,40.49178275
MSP,TPA,1559,-93.22092805,44.87801905
IAH,CLE,1559,-95.33220235,29.9839236
AZA,SBN,1559,-63.2896131,6.2642434
EVV,SFB,1559,-87.52968396,38.04188775
PVD,DUB,1560,-71.42858822,41.72243995
JFK,ORH,1560,-73.77937337,40.6429479
GIG,JFK,1561,-43.25879325,-22.8111758
DAY,ORD,1562,66.2196554,33.725113
PHX,STS,1563,-112.0094218,33.43290795
ELP,LAX,1564,6.647791836,52.88669785
GSO,SFB,1565,-79.9435685,36.1031477
CHA,ORD,1565,-85.20163697,35.0323918
IAD,PVD,1566,-77.45342298,38.95226625
JFK,GIG,1566,-73.77937337,40.6429479
FLL,LEX,1566,-80.15099673,26.072017
TRC,DFW,1566,-7.774995234,41.0176
ORD,CRW,1567,-87.90932141,41.9779849
MAF,DEN,1567,-89.9164859,30.02202885
IAH,PIT,1567,-95.33220235,29.9839236
GRR,MSP,1567,-85.5348824,42.8766147
LAX,BOI,1567,-118.4213763,33.94216755
ORD,SBN,1569,-87.90932141,41.9779849
DTW,OKC,1569,-83.35297538,42.2056991
LGA,SAV,1569,-8.455050948,37.13258125
KEF,TPA,1569,-22.62658374,63.98486065
ORH,JFK,1569,-71.872624,42.2685519
MQT,ORD,1569,-87.39695851,46.35340685
HMO,PHX,1570,74.3312387,29.5744086
CLE,IAH,1570,-84.1566341,39.0678155
ORD,GUA,1570,-87.90932141,41.9779849
LIH,OAK,1570,9.5531527,47.1416307
ORD,LIT,1570,-87.90932141,41.9779849
SYR,DCA,1570,-76.11914451,43.1141752
RDU,BWI,1571,-78.78723822,35.88036145
MSP,SJU,1571,-93.22092805,44.87801905
ATW,PGD,1571,-88.51688447,44.2573941
AZA,MCI,1571,-63.2896131,6.2642434
SUN,LAX,1572,114.0285584,22.33183425
PHX,MTJ,1572,-112.0094218,33.43290795
IND,JAX,1572,-86.1746933,40.3270127
LBE,TPA,1572,-79.40641957,40.2729348
RDU,ORD,1572,-78.78723822,35.88036145
EWR,MKE,1573,-74.17725485,40.68906405
SAT,SAN,1573,-7.669948126,40.77782635
PGD,PVD,1573,-81.9930281,26.9194137
DEN,ICT,1574,-104.985798,39.740959
DCA,YOW,1575,-117.9199499,33.8063981
LAX,CTU,1575,-118.4213763,33.94216755
ORD,ROC,1576,-87.90932141,41.9779849
SAL,MCO,1576,-0.1195972,43.0284702
EWR,ELM,1576,-74.17725485,40.68906405
DFW,GDL,1577,-97.04652205,32.89651945
XNA,SFB,1577,-94.30256159,36.2797478
SAN,MRY,1578,127.7965435,35.7724185
MSN,LAS,1578,98.2031112,19.3927456
EGE,IAD,1578,25.52576008,37.6627595
BRD,MSP,1579,47.19473248,40.36113335
SJU,YYZ,1579,-65.99743037,18.44319945
DIK,DEN,1579,36.7724366,36.6851369
LIT,ORD,1579,23.7499997,55.3500003
KOA,SMF,1580,176.4941417,-38.2390878
JAX,IAD,1580,3.6168847,45.1683631
MEM,SFB,1582,-89.97689467,35.04625645
MSP,CMH,1584,-93.22092805,44.87801905
RDU,BDL,1584,-78.78723822,35.88036145
CKG,JFK,1585,106.6498364,29.7261592
CID,DEN,1585,-0.7194175,38.4535557
MSY,SAT,1585,-90.26430439,29.99420015
PIE,LEX,1586,7.923549,45.060735
FLL,GSO,1586,-80.15099673,26.072017
EGE,IAH,1586,25.52576008,37.6627595
IAD,EGE,1586,-77.45342298,38.95226625
MEM,DCA,1587,-89.97689467,35.04625645
ORD,GSP,1587,-87.90932141,41.9779849
MYR,BDL,1587,-78.92905971,33.6806406
SEA,YYC,1588,-122.3080159,47.4475673
FSD,SFB,1588,-96.74120958,43.58269775
YUL,MIA,1589,-73.74257166,45.46873715
LAX,SUN,1590,-118.4213763,33.94216755
MIA,OSL,1590,-84.2236524,40.0580258
LEX,DTW,1590,-84.60492341,38.03481065
ORD,HDN,1591,-87.90932141,41.9779849
PGD,DAY,1591,-81.9930281,26.9194137
SFB,XNA,1591,-81.24329603,28.7754331
IAD,SCE,1592,-77.45342298,38.95226625
TAO,SFO,1593,120.3777359,36.26562975
CVG,JAX,1593,-84.66516173,39.04990715
SFB,TRI,1593,-81.24329603,28.7754331
SBN,ATL,1595,10.7979188,51.4839284
MCO,STT,1595,-81.3094431,28.41290355
PBG,PGD,1596,126.3371335,8.3700679
SAV,DTW,1599,-3.522476,58.5953788
EWR,JAX,1600,-74.17725485,40.68906405
FWA,SFB,1601,13.236548,10.571943
CVG,LGA,1601,-84.66516173,39.04990715
BOG,ORD,1602,-74.14606075,4.70091245
POS,MCO,1602,45.3971962,39.6406213
TYS,MSP,1602,60.6178132,25.3590028
CHO,IAD,1602,-77.0000086,6.0000085
STX,SJU,1602,-64.8059209,17.69997805
IPT,PHL,1603,-76.9217961,41.2431039
DTW,HSV,1604,-83.35297538,42.2056991
PLN,DTW,1604,6.8748555,50.0287632
SCE,IAD,1605,-77.84864761,40.850333
CCS,MIA,1606,-66.99648904,10.6014603
BNA,JFK,1606,-86.68308703,36.11958985
JFK,DCA,1606,-73.77937337,40.6429479
TPA,KEF,1607,-82.53492762,27.9791649
SFO,YVR,1608,95.48990319,65.2729258
CLE,SFB,1608,-84.1566341,39.0678155
MSP,STL,1609,-93.22092805,44.87801905
VPS,DFW,1611,-86.51396034,30.5776961
CLE,SAV,1611,-84.1566341,39.0678155
JAN,IAH,1613,-3.492055612,37.9557275
EYW,DFW,1613,-81.75961603,24.5554773
PDX,ABQ,1614,-122.5927798,45.5871326
JFK,DCA,1615,-73.77937337,40.6429479
ESC,DTW,1615,-87.08899328,45.72455915
CAK,ORD,1615,16.5136076,47.353935
MCO,CDG,1615,-81.3094431,28.41290355
BOI,LAX,1615,18.5161494,45.9692795
PDX,STS,1617,-122.5927798,45.5871326
CRW,ORD,1617,-81.59421222,38.3727055
JFK,DCA,1618,-73.77937337,40.6429479
JFK,CKG,1620,-73.77937337,40.6429479
MEL,JFK,1620,12.10576948,46.02549195
ORD,YUL,1622,-87.90932141,41.9779849
ORD,MTJ,1624,-87.90932141,41.9779849
ELH,ATL,1624,-76.6817563,25.47674915
IND,DEN,1625,-86.1746933,40.3270127
OMA,LAS,1625,57.0036901,21.0000287
MCO,FOR,1625,-81.3094431,28.41290355
IAH,LGA,1626,-95.33220235,29.9839236
DFW,GRK,1627,-97.04652205,32.89651945
HSV,DTW,1627,-86.76383388,34.63699305
YQB,MIA,1627,-71.38436942,46.7931871
STX,STT,1627,-64.8059209,17.69997805
BTV,IAD,1628,9.7499395,47.4721844
JFK,ANU,1628,-73.77937337,40.6429479
CHA,LGA,1629,-85.20163697,35.0323918
YWG,MSP,1629,-97.23792814,49.91046085
ATL,GGT,1629,-75.0000086,10.7500084
EWR,CLE,1629,-74.17725485,40.68906405
YUL,DFW,1630,-73.74257166,45.46873715
ORD,LNK,1630,-87.90932141,41.9779849
IND,SAV,1630,-86.1746933,40.3270127
MSY,PTY,1630,-90.26430439,29.99420015
EUG,DEN,1631,-123.2139083,44.12306815
DFW,FSM,1632,-97.04652205,32.89651945
FLL,AVL,1632,-80.15099673,26.072017
SFO,CTU,1632,95.48990319,65.2729258
DEN,BNA,1633,-104.985798,39.740959
LGA,BNA,1636,-8.455050948,37.13258125
MSP,TYS,1636,-93.22092805,44.87801905
JFK,CLE,1637,-73.77937337,40.6429479
STL,MSP,1638,168.2936808,-45.7255555
HOU,LBB,1639,-95.27692609,29.64714905
BOS,MCI,1639,-71.01340799,42.3630236
IAH,PVR,1640,-95.33220235,29.9839236
ORD,PIA,1640,-87.90932141,41.9779849
SFB,GSO,1640,-81.24329603,28.7754331
DFW,MLM,1641,-97.04652205,32.89651945
IAH,NAS,1641,-95.33220235,29.9839236
DAL,CRP,1642,13.3636275,45.8729219
AGS,DFW,1642,-102.5000001,22.0000001
MAR,MIA,1643,13.1415872,43.3458388
DFW,BIL,1643,-97.04652205,32.89651945
PHX,BUR,1644,-112.0094218,33.43290795
EWR,MSP,1645,-74.17725485,40.68906405
MEX,AUS,1647,-99.6899716,19.4839446
XNA,LAX,1647,-94.30256159,36.2797478
BLI,SAN,1647,-0.6635964,45.1271231
SFB,FSD,1647,-81.24329603,28.7754331
DFW,TRC,1647,-97.04652205,32.89651945
EWR,ANU,1647,-74.17725485,40.68906405
DEN,OMA,1651,-104.985798,39.740959
PIE,TOL,1651,7.923549,45.060735
MIA,MTY,1651,-84.2236524,40.0580258
BWI,RDU,1653,-76.67104838,39.17452575
CHO,LGA,1653,-77.0000086,6.0000085
CLT,ROC,1654,-80.94574352,35.21074145
MSN,SLC,1654,98.2031112,19.3927456
CDG,LAX,1654,2.570769474,49.00665965
ATL,MTJ,1654,-75.0000086,10.7500084
DCA,LIT,1654,-117.9199499,33.8063981
ROA,ATL,1655,-3.9284274,41.6966212
SFB,GSP,1655,-81.24329603,28.7754331
TRI,SFB,1655,-78.7751271,35.875259
VQS,JRV,1656,-65.49260791,18.13462385
YYZ,IAH,1656,-79.62912913,43.678524
SAT,DEN,1657,-7.669948126,40.77782635
ATL,GDL,1657,-75.0000086,10.7500084
MSP,BRD,1659,-93.22092805,44.87801905
BOS,IND,1659,-71.01340799,42.3630236
LAX,PVR,1659,-118.4213763,33.94216755
CTU,JFK,1661,103.9495702,30.5559104
ATL,ELH,1661,-75.0000086,10.7500084
DEN,JAC,1662,-104.985798,39.740959
ORD,PNS,1664,-87.90932141,41.9779849
HOU,SLC,1664,-95.27692609,29.64714905
CLT,SDF,1665,-80.94574352,35.21074145
PAP,MCO,1666,-72.3395928,18.547327
IAH,OMA,1667,-95.33220235,29.9839236
PVR,LAX,1667,-105.2533,20.6798
AUS,SLC,1668,-97.66500964,30.19348925
MCO,SAL,1668,-81.3094431,28.41290355
ATL,TRI,1669,-75.0000086,10.7500084
GSO,EWR,1669,-79.9435685,36.1031477
IAH,MAF,1670,-95.33220235,29.9839236
CMH,ORD,1670,-82.89304061,39.99705605
FLL,MEM,1670,-80.15099673,26.072017
ILM,DFW,1671,11.2804297,50.8938542
PDX,HNL,1671,-122.5927798,45.5871326
EVV,ORD,1672,-87.52968396,38.04188775
STS,PHX,1673,-8.453010683,41.31116815
JFK,CUR,1673,-73.77937337,40.6429479
EWR,SAT,1673,-74.17725485,40.68906405
ORD,DAY,1674,-87.90932141,41.9779849
GSP,SFB,1675,-82.21722846,34.8954456
MCI,SAN,1676,11.39867725,47.26927505
ORD,CAK,1677,-87.90932141,41.9779849
BNA,DEN,1678,-86.68308703,36.11958985
SAN,DAL,1679,127.7965435,35.7724185
TUS,SJC,1679,-81.464888,40.3759469
SEA,SBP,1679,-122.3080159,47.4475673
MYR,DCA,1679,-78.92905971,33.6806406
BDL,MYR,1680,-72.68501994,41.9405835
EKO,SLC,1681,23.26971875,59.894875
SFB,BLV,1681,-81.24329603,28.7754331
ORD,LAN,1682,-87.90932141,41.9779849
MIA,STL,1683,-84.2236524,40.0580258
SLC,EKO,1684,-111.9798985,40.7900661
GUA,ORD,1684,-101,20.9876996
OMA,SFB,1684,57.0036901,21.0000287
DTW,MBJ,1684,-83.35297538,42.2056991
PLS,ORD,1685,-72.26888419,21.77415335
CLT,TYS,1685,-80.94574352,35.21074145
MKG,ORD,1685,80.8909959,26.8106241
DTW,CLT,1686,-83.35297538,42.2056991
FLL,MDE,1686,-80.15099673,26.072017
LGA,CVG,1686,-8.455050948,37.13258125
DSM,ORD,1687,-93.65927182,41.534256
DRO,DEN,1688,10.9111105,45.961471
ORD,AZO,1688,-87.90932141,41.9779849
FAR,MSP,1689,-7.931936617,37.0537571
MEM,PIE,1689,-89.97689467,35.04625645
PIT,CUN,1689,-80.23702449,40.49178275
MCI,EWR,1689,11.39867725,47.26927505
IAH,CMH,1690,-95.33220235,29.9839236
LAX,SZX,1690,-118.4213763,33.94216755
JFK,BNA,1691,-73.77937337,40.6429479
DEN,SBA,1692,-104.985798,39.740959
BJX,ATL,1692,-101.4812942,20.99340875
ROC,CLT,1693,1.4408482,44.8655853
ORD,ICT,1693,-87.90932141,41.9779849
ANU,JFK,1693,-1.596091923,42.97685085
LAX,MFR,1693,-118.4213763,33.94216755
SAN,ELP,1694,127.7965435,35.7724185
EYW,MCO,1694,-81.75961603,24.5554773
LEX,PIE,1694,-84.60492341,38.03481065
PHL,PIT,1695,-75.23521279,39.875018
MSP,AZO,1695,-93.22092805,44.87801905
DEN,DIK,1696,-104.985798,39.740959
DAL,PDX,1697,13.3636275,45.8729219
ORF,ORD,1697,-76.2022963,36.8946697
CZM,MIA,1698,106.694189,20.8562721
YYC,SEA,1698,-114.0105723,51.120751
HRL,DEN,1698,-97.65348464,26.23111485
DTW,ATW,1698,-83.35297538,42.2056991
MEM,FLL,1698,-89.97689467,35.04625645
MFR,LAX,1698,-9.324374647,38.9635628
DEN,XNA,1700,-104.985798,39.740959
GGT,ATL,1700,-75.87650229,23.5624053
MTY,MIA,1702,-100.1084251,25.7759627
RDU,AUS,1702,-78.78723822,35.88036145
DTW,PLN,1702,-83.35297538,42.2056991
DTW,CHA,1703,-83.35297538,42.2056991
YUM,DFW,1703,0.70005,44.1682
SAN,KOA,1703,127.7965435,35.7724185
ORF,LGA,1703,-76.2022963,36.8946697
SFO,CUN,1703,95.48990319,65.2729258
CLT,IAH,1704,-80.94574352,35.21074145
HNL,PDX,1704,-157.9184068,21.3217144
RDU,SAN,1706,-78.78723822,35.88036145
DCA,PVD,1707,-117.9199499,33.8063981
LIT,DCA,1707,23.7499997,55.3500003
ORD,BOG,1708,-87.90932141,41.9779849
DCA,JFK,1708,-117.9199499,33.8063981
LAX,EGE,1709,-118.4213763,33.94216755
ANC,DUT,1710,-77.75,-9.5
LAS,SMX,1710,0.3098676,43.4697786
SAF,PHX,1711,10.4324131,6.4322505
ALB,DTW,1712,-73.79855564,42.74801595
PDX,BZN,1712,-122.5927798,45.5871326
PGD,CLE,1712,-81.9930281,26.9194137
DCA,MSY,1713,-117.9199499,33.8063981
CLE,SAN,1713,-84.1566341,39.0678155
CKB,SFB,1713,-80.2295964,39.2955595
CUN,PIT,1713,-74.1666756,5.0000086
BTV,DCA,1714,9.7499395,47.4721844
YYC,PSP,1714,-114.0105723,51.120751
DEN,MKE,1714,-104.985798,39.740959
SMF,KOA,1714,-121.5903703,38.68722345
PGD,USA,1714,-81.9930281,26.9194137
ROA,PHL,1715,-3.9284274,41.6966212
LBB,PHX,1715,-101.8267058,33.6650235
SFO,ORY,1715,95.48990319,65.2729258
DEN,BWI,1715,-104.985798,39.740959
JFK,MTY,1715,-73.77937337,40.6429479
BDL,YYZ,1715,-72.68501994,41.9405835
GRU,MCO,1716,37.5239624,55.7824635
IAH,YYZ,1717,-95.33220235,29.9839236
BNA,LGA,1717,-86.68308703,36.11958985
LAX,JAC,1718,-118.4213763,33.94216755
DEN,DRO,1719,-104.985798,39.740959
GRB,DTW,1719,-88.14362007,44.47848805
PHL,GCM,1719,-75.23521279,39.875018
DEN,FAR,1720,-104.985798,39.740959
HLN,MSP,1721,-111.9827445,46.6063969
SFO,XNA,1721,95.48990319,65.2729258
MCO,EYW,1721,-81.3094431,28.41290355
ROA,SFB,1721,-3.9284274,41.6966212
RNO,PDX,1722,-119.7733319,39.4986462
TPA,FLL,1722,-82.53492762,27.9791649
EWR,CVG,1723,-74.17725485,40.68906405
ATL,CAE,1724,-75.0000086,10.7500084
ELP,SAN,1725,6.647791836,52.88669785
MRY,SAN,1726,73.392674,33.9056829
JRV,VQS,1726,73.3566161,21.8167858
EYW,RBN,1726,-81.75961603,24.5554773
ORD,SAT,1726,-87.90932141,41.9779849
CMH,IAH,1727,-82.89304061,39.99705605
RBN,EYW,1727,-95.25305876,32.31800515
MSP,CLE,1727,-93.22092805,44.87801905
IAH,BNA,1727,-95.33220235,29.9839236
DCA,MEM,1728,-117.9199499,33.8063981
PGD,AVL,1728,-81.9930281,26.9194137
ORD,OMA,1730,-87.90932141,41.9779849
SAL,JFK,1730,-0.1195972,43.0284702
ORD,ORF,1730,-87.90932141,41.9779849
MCO,AVL,1730,-81.3094431,28.41290355
SLC,MSN,1732,-111.9798985,40.7900661
AUS,CVG,1732,-97.66500964,30.19348925
DFW,YYZ,1732,-97.04652205,32.89651945
SFO,MSP,1733,95.48990319,65.2729258
CLT,OMA,1734,-80.94574352,35.21074145
STT,MCO,1734,-64.97245365,18.33476905
ORD,GRR,1735,-87.90932141,41.9779849
BLV,SFB,1735,90.2932426,24.4768783
FLL,STX,1735,-80.15099673,26.072017
DFW,SLC,1736,-97.04652205,32.89651945
MTJ,IAH,1736,-8.628858515,38.74502535
STL,PBI,1736,168.2936808,-45.7255555
MSP,SFO,1736,-93.22092805,44.87801905
PNS,ORD,1736,-87.18808593,30.4725975
ORD,PIT,1737,-87.90932141,41.9779849
IAH,DCA,1738,-95.33220235,29.9839236
PHX,RDM,1739,-112.0094218,33.43290795
ELP,SEA,1739,6.647791836,52.88669785
HDN,ORD,1740,-107.220936,40.4844693
SDF,EWR,1741,-85.73540756,38.1716962
MAF,IAH,1741,-89.9164859,30.02202885
PIE,MEM,1741,7.923549,45.060735
SCE,IAD,1742,-77.84864761,40.850333
MLI,SFB,1743,-90.50943186,41.446846
DFW,BFL,1744,-97.04652205,32.89651945
PHX,YUM,1744,-112.0094218,33.43290795
CLT,OKC,1745,-80.94574352,35.21074145
SFB,OMA,1745,-81.24329603,28.7754331
DFW,AGS,1745,-97.04652205,32.89651945
ORD,HDN,1746,-87.90932141,41.9779849
SFO,MRY,1746,95.48990319,65.2729258
MIA,BON,1746,-84.2236524,40.0580258
SFB,MLI,1746,-81.24329603,28.7754331
CAK,TPA,1747,16.5136076,47.353935
CLT,IAH,1749,-80.94574352,35.21074145
LEX,FLL,1749,-84.60492341,38.03481065
CLT,PHF,1750,-80.94574352,35.21074145
CVG,DCA,1750,-84.66516173,39.04990715
MEM,EWR,1750,-89.97689467,35.04625645
PHL,PLS,1750,-75.23521279,39.875018
PGD,MLI,1750,-81.9930281,26.9194137
ATL,TYS,1751,-75.0000086,10.7500084
GSP,ORD,1751,-82.21722846,34.8954456
ATL,PHL,1752,-75.0000086,10.7500084
YUL,DEN,1752,-73.74257166,45.46873715
HSV,IAH,1752,-86.76383388,34.63699305
DFW,DRT,1753,-97.04652205,32.89651945
LGA,CHO,1753,-8.455050948,37.13258125
PIT,PHL,1754,-80.23702449,40.49178275
DFW,MSO,1754,-97.04652205,32.89651945
DFW,VPS,1755,-97.04652205,32.89651945
BOM,JFK,1755,0.70005,44.1682
MDW,ZCL,1755,16.38565411,48.2020489
PWM,EWR,1755,-70.31441956,43.6461777
BIS,DEN,1756,-0.130845549,51.49866515
HNL,PEK,1757,-157.9184068,21.3217144
FAR,DEN,1757,-7.931936617,37.0537571
MKE,DEN,1757,-87.89722766,42.9465423
NAN,SFO,1758,70.3800314,34.220389
MIA,HOU,1758,-84.2236524,40.0580258
ORD,ROC,1759,-87.90932141,41.9779849
ELP,SLC,1760,6.647791836,52.88669785
USA,PGD,1760,-100.4458825,39.7837304
GUA,IAH,1760,-101,20.9876996
DCA,PNS,1761,-117.9199499,33.8063981
IAH,ZIH,1761,-95.33220235,29.9839236
LAX,BLI,1763,-118.4213763,33.94216755
CPH,FLL,1764,12.65098225,55.6091282
MBJ,DTW,1764,-77.9138874,18.50292595
IAH,MGA,1764,-95.33220235,29.9839236
EWR,MSY,1765,-74.17725485,40.68906405
SAN,MCI,1765,127.7965435,35.7724185
DFW,HSV,1766,-97.04652205,32.89651945
PVR,IAH,1766,-105.2533,20.6798
IAD,ITH,1766,-77.45342298,38.95226625
CAE,ATL,1767,-107.9917071,61.0666922
ORD,CMX,1767,-87.90932141,41.9779849
QRO,ATL,1767,-99.84756,20.8542575
CLE,PGD,1767,-84.1566341,39.0678155
DRT,DFW,1767,121.0960231,14.9856464
JFK,TAS,1768,-73.77937337,40.6429479
JAN,ORD,1768,-3.492055612,37.9557275
STL,IAH,1768,168.2936808,-45.7255555
YYZ,SJU,1769,-79.62912913,43.678524
SEA,ELP,1769,-122.3080159,47.4475673
PNS,DCA,1770,-87.18808593,30.4725975
KEF,MSP,1770,-22.62658374,63.98486065
DTW,MBJ,1770,-83.35297538,42.2056991
DEN,OKC,1771,-104.985798,39.740959
SFO,PAE,1771,95.48990319,65.2729258
BNA,ORD,1772,-86.68308703,36.11958985
