Code,Lat,Lon
\N,31.194255,121.32064
\N,36.171876,117.034837
\N,36.671209,116.991585
\N,30.291066,120.212934
\N,38.021416,114.48674
\N,22.787322,114.487558
\N,42.1355613,24.74221
\N,39.515149,116.707481
\N,28.1462817,113.0637074
\N,30.607485,114.424268
\N,50.3358345,8.878055573
\N,50.6125,10.472778
\N,50.87444305,8.81499958
\N,53.20750046,9.573332787
\N,53.28666687,8.947221756
\N,45.14170074,13.63059998
\N,55.679333,12.585167
\N,40.22470093,-83.35160065
YAH,53.75469971,-73.6753006
YAL,50.5821991,-126.9160004
\N,44.2303009,-64.85610199
\N,19.638587,-155.996739
\N,53.33250046,-104.0080032
YCE,43.285599,-81.508301
\N,52.11669922,-119.2829971
YCQ,55.68719864,-121.6269989
XRR,61.97060013,-132.4230042
YDO,48.7784996,-72.375
YEY,48.563903,-78.249702
\N,43.76689911,-81.71060181
YHE,49.36830139,-121.4980011
YHT,60.78919983,-137.5460052
YDG,44.54584504,-65.78542471
YJF,60.2358017,-123.4690018
YKJ,57.2560997,-105.6179962
YLR,56.51330185,-99.98529816
YME,48.85689926,-67.45330048
YML,47.59749985,-70.22389984
\N,59.48749924,-97.78029633
YOS,44.59030151,-80.83750153
YPS,45.65670013,-61.36809921
YQS,42.77000046,-81.1108017
YRO,45.46030045,-75.64610291
\N,45.31919861,-76.02220154
YSH,44.94580078,-75.94059753
YSL,47.15750122,-67.83470154
\N,49.87829971,-100.9179993
YVE,50.24810028,-119.3310013
YXQ,62.41030121,-140.8670044
YSN,50.682802,-119.228996
KES,56.03749847,-96.50969696
XPK,55.74919891,-101.2659988
ZGF,49.0155983,-118.4309998
ZJG,54.51890182,-98.0460968
YTD,55.31890106,-97.70780182
PIW,55.58890152,-97.16419983
XPP,52.99652588,-97.27419376
WPC,49.52059937,-113.9970016
ZST,55.93541045,-129.9824345
ZUC,49.42969894,-91.71779633
FNB,53.6022,13.306
\N,49.920403,10.914233
\N,52.000832,12.148611
\N,55.04999924,-2.549999952
FSS,57.6493988,-3.560640097
BXP,52.00078,23.1325278
\N,54.416,17.7633
\N,51.55139923,21.89360046
\N,52.00469971,19.14559937
\N,52.19549942,21.65589905
\N,52.379398,17.853901
\N,51.58440018,20.0977993
\N,58.79079819,16.57119942
\N,56.08280182,13.21249962
DGP,55.94472122,26.66500092
\N,56.534698,25.8925
\N,56.9422,23.2239
\N,55.31169891,23.95639992
LMR,-28.36009979,23.43910027
SXN,-20.5534,26.115801
\N,-15.41380024,28.33069992
NDD,-11.16790009,13.84749985
MAI,-14.4829998,35.26699829
ADI,-22.46220016,14.97999954
\N,-24.60540009,17.92539978
\N,30.09180069,31.36000061
\N,29.20829964,31.01659966
\N,30.81979942,30.19120026
MWE,18.44333333,31.84333333
ALN,38.89030075,-90.04599762
AXN,45.86629868,-95.3946991
CLU,39.26190186,-85.89630127
BBD,31.17930031,-99.32389832
BIH,37.37310028,-118.3639984
BKE,44.83729935,-117.8089981
BPI,42.58509827,-110.1110001
WMH,36.3689003,-92.47049713
BTL,42.30730057,-85.25150299
BYI,42.54259872,-113.7720032
CCY,43.07260132,-92.6108017
CNU,37.66880035,-95.48509979
CRG,30.3362999,-81.51439667
CSV,35.95130157,-85.08499908
DAA,38.71500015,-77.18099976
DAG,34.85369873,-116.7870026
DMN,32.26229858,-107.7210007
DRA,36.6194,-116.032997
EED,34.7663002,-114.6230011
EGI,30.65040016,-86.52290344
EKA,40.80339813,-124.112999
\N,29.8927,-97.862999
HYR,46.02519989,-91.44429779
JCT,30.51129913,-99.7634964
\N,33.6385994,-91.75099945
LOL,40.06639862,-118.5650024
MBG,45.54650116,-100.4079971
MCB,31.17849922,-90.47190094
MDH,37.77809906,-89.2519989
MMT,33.92079926,-80.80130005
NHZ,43.89220047,-69.93859863
NRB,30.39109993,-81.42469788
OGB,33.45679855,-80.85949707
\N,41.44800186,-97.34259796
OTM,41.10660172,-92.44789886
OZR,31.27569962,-85.71340179
PWY,42.79550171,-109.8069992
POU,41.62659836,-73.88420105
\N,45.14830017,-92.5381012
RSL,38.87210083,-98.8117981
RWF,44.54719925,-95.08229828
SNS,36.66279984,-121.6060028
\N,30.58569908,-100.6490021
\N,34.59059906,-92.47940063
TPH,38.06019974,-117.086998
\N,45.24710083,-122.7699966
UKI,39.12599945,-123.2009964
UOX,34.38430023,-89.53679657
HTV,30.74690056,-95.58719635
VTN,42.85779953,-100.5479965
WMC,40.89659882,-117.8059998
WWR,36.438,-99.5226667
\N,28.46759987,-80.56659698
\N,37.23500061,-115.810997
ZZV,39.94440079,-81.89209747
\N,41.895199,19.5987
\N,42.03369904,20.41589928
\N,40.77190018,19.90189934
\N,40.47610092,19.4741993
\N,41.976398,25.5898
\N,43.54430008,23.27249908
\N,42.29040146,24.7140007
\N,43.451401,24.5028
\N,43.42380142,28.18129921
ECV,40.370701,-3.78514
CDT,40.213889,0.073333
TEV,40.403,-1.2183
\N,47.678502,1.20884
\N,46.0214,11.1242
\N,44.925201,8.62513
\N,45.4953,8.10278
\N,45.310233,8.417935
\N,45.111198,8.45603
\N,45.742199,8.888233
\N,44.779999,8.78639
QLP,44.088001,9.98795
\N,46.50230026,23.8859005
\N,47.86270142,28.21279907
\N,45.84379959,28.26370049
\N,46.86809921,29.59059906
BJY,44.935299,20.2575
RUV,15.99199963,-90.44529724
XPL,14.3824,-87.621201
UPL,10.8922,-85.016197
QSN,22.7560997,-81.92089844
SNJ,22.09530067,-84.15200043
DWD,24.4499,44.121201
KMX,18.29730034,42.80350113
XXN,24.70980072,46.72520065
KNR,27.82049942,52.35219955
\N,35.21160126,48.65340042
PYK,35.77610016,50.8266983
XIJ,28.93479919,47.79190063
\N,33.85079956,35.98770142
\N,25.682501,69.0728
ATG,33.86909866,72.40090179
\N,30.75810051,72.28250122
\N,24.87420082,67.11849976
SGI,32.04859924,72.66500092
RQW,35.76720047,43.12509918
\N,34.6731987,43.54299927
\N,36.28310013,42.40299988
\N,33.52389908,44.25669861
\N,32.48199844,45.75709915
ENN,64.54730225,-149.0740051
WWA,61.57170105,-149.5399933
\N,22.78249931,120.2630005
\N,43.794734,142.365432
IWK,34.143902,132.235992
\N,36.5145,139.87101
\N,37.03024,127.886353
IEJ,26.72200012,127.7850037
AAV,6.366819859,124.7509995
BPH,8.195949554,126.3219986
MXI,6.949091,126.27368
\N,-32.3201,-63.22663
BAT,-20.58449936,-48.59410095
QHP,-23.0401001,-45.51599884
TOQ,-22.14109993,-70.06289673
\N,35.071718,-91.738801
CNR,-26.33250046,-70.6072998
TLX,-35.37779999,-71.60169983
ZIC,-38.24560165,-72.34860229
TTC,-25.56430054,-70.37590027
API,4.07607,-73.5627
CVE,9.40092,-75.6913
PAL,5.48361,-74.6574
PZA,5.87615,-71.8866
\N,5.54138,-73.3445
TQS,0.7459,-75.234
\N,5.52448,-68.6856
RIJ,-6.067860126,-77.16000366
JAE,-5.59248,-78.774002
\N,10.13316917,-66.78782654
IKU,42.58792,76.713046
\N,42.85319901,74.84649658
\N,47.91859818,80.45279694
\N,47.90499878,59.61999893
\N,63.88499832,122.7770004
VYI,63.75666809,121.6933365
BGN,68.556602,146.231506
\N,39.82400131,45.67399979
\N,49.23570251,140.1931
GVN,48.92699814,140.0339966
\N,62.45700073,155.7449951
\N,61.83499908,160.5480042
\N,67.84500122,166.1399994
\N,59.62329865,150.9219971
NLI,53.154999,140.649994
\N,59.08169937,159.8880005
\N,56.48770142,104.1060028
\N,45.11500168,33.97700119
\N,45.0929985,33.59500122
\N,45.70090103,34.41889954
\N,50.158298,28.7383
\N,69.03166962,33.41833115
\N,59.685001,30.338301
\N,59.3567009,30.0366993
\N,57.961399,31.384399
\N,61.83194351,34.29555511
\N,53.09999847,26.04999924
\N,53.105,29.205
\N,60.37329865,93.01170349
\N,55.45491409,89.17388153
\N,54.97499847,73.55500031
\N,80.803207,47.663586
\N,66.83999634,88.40333557
\N,69.39690399,88.35368347
\N,44.68,40.035
\N,69.375,86.15666962
VLK,47.68209839,42.07279968
\N,41.31269836,69.3914032
\N,55.56000137,37.98500061
\N,54.90499878,39.02666855
\N,55.22833252,36.60833359
INA,66.05483246,60.11032104
\N,65.03170013,53.97000122
\N,55.86669922,49.13330078
ZIX,66.79650116,123.3610001
\N,54.83000183,56.16830063
\N,53.71839905,52.37189865
\N,53.22000122,50.32500076
RTC,17.013599,73.327797
HIM,8.04981,80.9814
RDP,23.6225,87.243
\N,30.36809921,76.8167038
\N,29.56060028,75.00610352
\N,32.90219879,75.15619659
PUT,14.14929962,77.79109955
\N,20.88640022,95.89279175
\N,1.344140053,104.0090027
\N,58.139545,30.33042
\N,68.866669,33.716667
\N,59.193031,39.129411
\N,50.2016983,45.20830154
LNX,54.824,32.025
\N,52.297317,43.7241
ABH,-23.646099,146.584
ARY,-37.30939865,142.9889984
BLN,-36.55189896,146.0070038
BZD,-34.62360001,143.5780029
BWQ,-29.97389984,146.8170013
CVC,-33.70970154,136.5050049
CWW,-35.99470139,146.3569946
CYG,-36.18280029,147.8880005
CMD,-34.62390137,148.0279999
DRN,-28.5916996,148.2169952
DNQ,-35.55939865,144.9459991
DYA,-22.62220001,148.3639984
ECH,-36.15719986,144.7619934
FRB,-33.363602,147.934998
GUH,-30.96109962,150.2510071
HXX,-34.53139877,144.8300018
HTU,-35.71530151,142.3600006
KRA,-35.75139999,143.9389954
KPS,-31.07439995,152.7700043
KGY,-26.5807991,151.8410034
TGN,-38.207199,146.470001
MRG,-17.06920052,145.4190063
RPM,-14.72280025,134.746994
QRM,-32.21469879,148.2250061
PPI,-33.23889923,137.9949951
SIO,-40.83499908,145.0839996
SNB,-11.42280006,130.654007
SWC,-37.07170105,142.7409973
TYB,-29.4510994,142.0579987
TUM,-35.26279831,148.2409973
WGT,-36.41579819,146.3070068
WKB,-36.32109833,142.4190063
QRR,-31.73329926,147.8029938
SXE,-38.090827,146.965335
WWY,-33.93719864,147.1909943
NGA,-34.25559998,148.2480011
LHK,32.38940048,111.6949997
WDS,32.591667,110.907778
\N,39.415699,125.894997
HTT,38.201984,90.841495
UUN,46.66030121,113.2850037
BFU,32.84773333,117.3202444
RUG,32.25788498,120.5016556
WHU,31.3906,118.408997
SXJ,42.9117012,90.24749756
YKH,40.542524,122.3586
\N,41.78440094,123.4960022
BQG,52.38,140.448
\N,-27.14249992,-53.68579865
\N,5.534131,73.505981
\N,-19.101429,23.283798
\N,-12.200773,40.568969
\N,-11.817432,40.603656
\N,7.532794,99.097868
\N,8.175788,98.635251
\N,-17.5351,-149.5692
\N,-17.5209,-149.7779
\N,20.896733,-156.466495
\N,-8.833330154,-74.6832962
JKT,-6.147222,106.85
\N,40.7616106,-119.2120421
\N,34.851714,135.617681
\N,34.4882,135.4239
\N,39.901389,116.478611
\N,39.080556,117.611667
\N,39.602194,117.334789
\N,55.672222,12.591222
\N,55.663361,12.602944
\N,55.662222,12.616944
\N,55.661667,12.628611
\N,55.656111,12.631667
\N,55.635833,12.646861
\N,50.852222,4.361944
\N,50.890266,4.417552
\N,50.889522,4.446946
\N,50.885366,4.470924
HYD,17.23131752,78.42985535
\N,24.808611,120.983778
\N,24.839195,121.009435
\N,49.177047,-123.168154
\N,48.817,-123.317
\N,24.807111,121.039278
ZYH,52.0810867,4.3220375
\N,51.4294015,6.7748302
DIC,37.789,-122.43
\N,47.392677,7.028648
\N,-2.753055,37.525277
\N,-3.0744444,39.285555
\N,-1.438888,35.14
\N,-3.979444,39.731388
\N,45.486111,9.329444
\N,45.605556,9.619722
\N,45.521827,9.580469
PKO,9.357689857,2.609679937
XBA,44.1427,133.26861
KDC,11.14479,2.940381
\N,-45.38524,167.61925
\N,-43.569905,170.235678
\N,8.994275,1.153004
\N,10.37301064,0.471382141
\N,45.933307,13.606932
\N,40.0587954,17.9896374
\N,40.2007942,18.2381816
\N,40.3473595,18.1674873
\N,57.7760288,26.0542653
\N,34.663411,135.501911
QII,47.5455478,9.6826459
\N,34.637194,135.496744
\N,34.581692,135.468958
\N,34.460264,135.378084
\N,34.411269,135.3171
XGZ,47.503499,9.741156
\N,34.410456,135.299892
\N,48.585418,1.592286
\N,48.605165,1.681531
\N,48.473902,1.010882
\N,48.451438,1.234822
\N,30.6311,104.139
\N,30.128552,104.680106
\N,29.6118,105.081594
\N,4.194713889,72.818875
\N,35.9675,-113.765833
\N,49.12472153,12.98555565
\N,50.918333,14.139167
\N,25.065705,121.822486
\N,24.6055,120.825417
\N,39.675864,-0.271576
\N,40.092513,0.139715
\N,40.471177,0.455319
\N,40.753825,0.614124
\N,41.278889,1.979242
\N,41.239075,1.809672
\N,42.172913,-1.692205
\N,42.0593,-1.5978
\N,42.1866,-1.748037
\N,42.310523,-1.957793
\N,42.583674,-2.849417
\N,37.765833,-122.449806
\N,37.76087,-122.49568
\N,37.77942,-122.3901
\N,37.784367,-122.388147
\N,37.79045,-122.38954
\N,37.789355,-122.401942
\N,37.784,-122.408
\N,37.775,-122.419
\N,37.76946,-122.42912
\N,37.76919,-122.43357
\N,37.76436,-122.45883
\N,37.76218,-122.46618
\N,37.734898,-122.405911
\N,37.774629,-122.405073
\N,37.628348,-122.425642
\N,-22.987499,-43.369999
\N,37.381789,-122.132472
\N,8.247,-73.5814
\N,37.76252,-122.43553
\N,37.671066,-122.480115
\N,37.869799,-122.268197
\N,37.734413,-122.472066
\N,37.74707,-122.444819
\N,37.301563,-121.981332
HMG,-23.93000031,132.8049927
\N,37.8049,-122.2951
\N,37.797773,-122.266588
\N,37.774836,-122.224081
\N,37.753611,-122.196944
\N,37.7132,-122.2122
\N,37.315526,-121.976489
\N,37.337697,-122.049767
\N,37.431469,-122.1000635
\N,35.1173881,129.0487465
\N,-26.16670036,129.1329956
\N,-24.06669998,132.2669983
\N,57.42,1.33
\N,37.68899918,-121.4420013
\N,37.808383,-122.410332
\N,37.79515,-122.393909
\N,37.728333,-122.199722
\N,34.7915,135.441882
\N,34.794583,135.449294
\N,34.762934,135.475181
\N,34.787226,135.461972
\N,34.779061,135.465047
\N,34.77153,135.467597
\N,34.750365,135.475125
\N,34.737466,135.482986
\N,34.719892,135.482792
\N,34.709736,135.492989
\N,34.705514,135.498311
\N,35.65523,139.757627
\N,35.595,139.7471
\N,35.5818,139.7491
\N,35.5704,139.7499
\N,35.5554,139.7534
\N,35.5491,139.7541
\N,35.5429,139.7875
\N,52.368369,13.463667
\N,52.4073,13.5588
\N,52.3992,13.5416
\N,52.591241,13.443216
\N,52.573,13.5038
\N,52.5567,13.5245
\N,52.527222,13.536389
\N,52.527222,13.536389
\N,52.566667,13.411111
\N,52.554444,13.398056
\N,-22.27499962,132.2169952
\N,-27.01670074,132.7169952
\N,-21,134.3970032
\N,51.5175,7.458889
\N,51.451783,7.014331
\N,49.263889,2.469167
\N,49.422778,2.825278
\N,49.659167,3.2975
\N,49.839722,3.297222
\N,50.039722,3.446111
\N,50.272778,3.966667
\N,50.456311,3.944579
\N,50.573353,4.069066
\N,50.733532,4.239814
\N,48.958056,2.873611
\N,49.038056,3.409444
\N,49.046667,3.960278
\N,48.955556,4.348889
\N,48.71794,4.587572
\N,48.689722,6.173611
\N,49.014585,6.394873
\N,49.189444,6.901389
\N,49.241389,6.990556
\N,49.274444,7.110556
\N,49.276933,7.157083
\N,49.327778,7.336944
\N,49.435833,7.768889
\N,49.35,8.140556
\N,49.477778,8.434167
\N,49.68903,8.45059
\N,49.83318,8.489299
\N,50.036958,8.60554
\N,50.062549,8.529462
\N,49.99167,8.41393
\N,49.993333,8.277778
\N,50.022778,8.229722
\N,49.969793,7.905308
\N,49.968611,7.883611
\N,50.10446,7.731542
\N,50.231389,7.585833
\N,50.350767,7.589342
\N,50.435556,7.403333
\N,50.576944,7.230278
\N,50.669686,7.180893
\N,50.683694,7.15925
\N,50.752989,7.016107
\N,50.795802,6.957342
\N,50.829167,6.912222
\N,50.875833,6.91
\N,50.9275,6.937778
\N,50.943611,6.933889
\N,50.9587,7.0137
\N,51.0316,6.9916
\N,51.364963,6.777737
\N,51.956667,7.635
\N,52.175556,7.879167
\N,52.605,8.3802
\N,53.084167,8.811667
\N,53.112651,9.389782
\N,53.166797,9.494666
\N,53.272496,9.730507
\N,53.324831,9.874782
\N,53.456372,9.991534
\N,52.276667,7.721667
\N,52.322778,7.351667
\N,52.309722,7.157222
\N,52.306111,6.933611
\N,52.298333,6.748333
\N,52.361389,6.591111
\N,52.365556,6.470278
\N,52.390833,6.278611
\N,52.426944,6.221944
\N,52.311667,6.519167
\N,52.283889,6.420556
\N,52.238056,6.1
\N,52.166389,5.456944
\N,52.208056,5.281111
\N,52.313056,5.043611
\N,52.345278,4.966944
\N,52.379444,4.838056
\N,52.293333,4.7
\N,52.259722,4.645556
\N,52.217222,4.526111
\N,52.126389,4.433889
\N,52.078889,4.343056
\N,52.053333,4.308611
\N,52.039444,4.319722
\N,51.690556,4.663333
\N,51.641389,4.609722
\N,51.588056,4.533611
ZYZ,51.199167,4.433056
\N,51.091839,4.492856
\N,52.194,0.138
\N,51.38499832,6.587778091
BIB,3.102220058,43.62860107
\N,51.226211,6.811489
\N,53.5525,10.025556
\N,53.57,10.077222
\N,53.669278,10.23612
\N,53.728287,10.269048
\N,53.805411,10.382823
\N,53.830476,10.494507
\N,53.916306,10.702687
\N,53.994276,10.762203
\N,54.018791,10.745724
\N,54.219392,10.890374
\N,54.283884,10.882789
\N,54.366367,11.080722
\N,52.313056,4.946111
\N,52.2975,4.96
\N,52.274444,4.982222
\N,52.17,4.990556
\N,52.135833,5.033056
\N,52.103056,5.089167
\N,52.084722,4.893056
\N,52.015,4.741667
\N,51.965278,4.616944
\N,51.953333,4.584167
\N,51.951944,4.552778
\N,48.935,2.345278
\N,48.9761,2.39
\N,50.617685,3.09627
\N,-22.811017,127.734441
\N,-21.65500069,135.2299957
\N,48.206389,16.384722
\N,48.136788,16.507118
\N,48.143861,16.481261
\N,48.146204,16.464961
\N,48.154443,16.425864
\N,48.175805,16.406898
\N,48.188715,16.39836
\N,48.194822,16.386135
\N,53.039086,8.947545
\N,47.648564,6.845966
\N,47.680984,6.806836
\N,47.703105,6.701183
\N,47.676298,7.268436
\N,47.627282,7.239187
\N,47.627624,7.124958
\N,47.617767,7.02556
\N,47.611873,6.973614
\N,47.621561,6.921439
\N,52.290556,8.934444
KCS,-24.42329979,131.8350067
\N,-22.98500061,134.9179993
\N,52.394444,13.013889
\N,52.392981,12.926154
\N,52.411038,12.776646
\N,52.411272,12.725648
\N,52.375499,12.421625
\N,52.38517,12.37432
\N,52.334348,11.976408
\N,52.274368,11.840459
\N,52.219183,11.784752
\N,52.15314,11.716865
\N,52.145752,11.675539
\N,52.148705,11.641365
\N,39.458611,-77.960694
\N,35.788611,-78.781328
\N,35.175527,-79.390383
\N,34.883328,-79.698256
\N,34.248,-80.625
\N,33.3262,-81.1436
\N,41.466567,-87.065799
\N,41.236096,-85.851833
\N,40.744935,-84.102117
\N,40.768637,-82.512401
\N,40.824756,-83.283762
\N,40.808601,-82.966571
\N,40.799006,-81.931987
\N,40.795537,-81.367836
\N,51.280356,6.774856
\N,51.279368,6.766571
\N,51.278217,6.765654
\N,-17.52742958,133.529892
\N,-23.24670029,131.9029999
\N,52.381944,13.121667
\N,52.316111,13.030833
\N,52.295833,12.995556
\N,52.186808,12.758458
\N,52.164364,12.684519
\N,52.09885,12.43168
\N,51.884273,12.237256
\N,47.570278,7.573056
\N,47.634875,7.487556
\N,47.655686,7.45874
\N,47.608992,7.530373
\N,47.748225,7.40776
\N,52.2422,15.8169
\N,52.2453,15.5397
\N,52.3499,14.8152
\N,53.491134,18.456109
\N,52.658683,17.946151
\N,51.056297,13.724275
\N,52.294444,13.430278
\N,52.218611,13.438611
\N,52.057778,13.511944
\N,51.973056,13.575
\N,51.85205,13.60785
\N,51.772778,13.616944
\N,51.566667,13.574167
\N,51.498333,13.574167
\N,51.460278,13.516389
\N,28.86553,-82.03963
\N,30.300415,-81.975053
\N,35.685647,140.200375
\N,35.6361,140.149183
\N,35.616781,140.122161
\N,35.733,139.8817
\N,35.696,139.814
\N,51.9047,7.6546
\N,52.3609,8.3077
\N,52.4602,8.3621
\N,52.7075,8.5101
\N,52.7917,8.6442
\N,52.8475,8.7399
\N,52.8716,8.7861
\N,52.9162,8.8102
\N,52.9836,8.8475
\N,53.529722,10.314167
\N,53.527914,10.341068
\N,53.4753,10.6229
\N,53.282647,11.56414
\N,53.23642,11.6634
\N,53.16071,11.73876
\N,52.90321,12.08384
\N,52.89148,12.35107
\N,-26.77499962,132.0169983
\N,-23.24329948,131.2599945
\N,3.615585,72.720675
\N,52.6755,13.5916
\N,52.833833,13.797092
\N,52.872778,13.820556
\N,52.903611,13.870278
\N,53.111389,13.8925
\N,53.183611,13.877222
\N,53.220833,13.884722
\N,53.321944,13.867222
\N,53.441667,13.903333
\N,53.515,13.988889
\N,53.602222,13.938611
\N,53.659444,13.882778
\N,53.762222,13.797778
\N,53.855833,13.701389
\N,53.925,13.62
\N,53.973889,13.548333
\N,54.013333,13.480556
\N,54.076111,13.396944
\N,54.092778,13.370556
\N,54.199167,13.201389
\N,54.308611,13.077222
\N,43.8600547,18.3974086
\N,39.90119934,-83.13690186
BMR,53.72472382,7.373332977
\N,56.134061,12.949121
\N,56.130942,13.128333
\N,56.136434,13.397153
\N,56.157921,13.763002
\N,56.380079,13.994159
\N,56.550983,14.13622
\N,56.898842,14.557522
\N,57.171151,14.585332
\N,57.313471,14.591691
\N,57.40297,14.665181
\N,57.652578,14.693868
\N,57.836353,14.810717
\N,58.038052,14.975003
\N,58.323068,15.131926
\N,58.416705,15.624901
\N,58.596746,16.183251
\N,58.996693,16.208241
\N,59.057381,16.588861
\N,59.04898,17.31132
\N,59.047658,17.418086
\N,59.093466,17.567198
\N,59.1625,17.645556
\N,59.179405,17.646463
\N,59.184529,17.659931
\N,59.19373,17.749332
\N,59.205299,17.90304
XEW,59.218085,17.945634
\N,59.237349,17.980198
\N,59.278787,18.011031
\N,59.314221,18.064462
\N,48.813889,2.273056
\N,48.815,2.240833
\N,48.8197,2.2282
\N,48.787222,2.044444
\N,51.473301,7.139896
\N,51.454167,6.98
\N,51.431389,6.886389
\N,51.439649,6.871205
\N,51.449108,6.852565
\N,51.455,6.965278
\N,51.450278,7.075833
\N,51.444166,7.088929
\N,51.441672,7.109746
\N,51.4725,7.209659
\N,51.478162,7.303294
\N,51.477623,7.322028
\N,51.489472,7.365436
\N,51.48819,7.386432
\N,51.492255,7.417608
\N,51.500062,7.41993
\N,51.50938,7.42538
\N,51.538333,7.536944
\N,51.556944,7.585
\N,51.585033,7.66061
\N,51.18,6.861389
\N,51.16225,6.878389
\N,51.102532,6.938778
MVW,48.47090149,-122.4209976
\N,52.71779,13.636307
\N,52.7555501,13.674641
\N,52.774971,13.694381
\N,51.096,1.135
\N,59.339806,18.029885
\N,59.365301,18.009894
\N,59.38127,17.999563
\N,59.409678,17.961503
\N,59.42901,17.947869
\N,59.476549,17.914205
\N,59.521951,17.899569
\N,59.583564,17.879789
\N,59.628254,17.861574
\N,59.725875,17.786375
\N,59.956247,17.705946
\N,60.22882,17.705622
\N,60.345392,17.514328
\N,60.490996,17.430487
\N,60.624013,17.405255
\N,60.651266,17.33172
\N,60.676348,17.151116
\N,60.891368,16.720982
\N,61.045041,16.672878
\N,61.118193,16.721718
\N,61.231212,16.570176
\N,61.349866,16.391488
\N,61.470463,16.379913
\N,61.715984,16.172172
\N,61.827125,16.096291
\N,62.488631,15.475425
\N,62.523375,15.658336
\N,62.750145,15.417049
\N,63.176575,17.067179
\N,63.428513,18.307673
\N,63.90874,19.749804
\N,64.202964,19.712602
\N,64.305685,19.625887
\N,64.79007,20.04112
\N,65.054529,20.03032
\N,65.678328,20.994468
\N,66.069872,22.698414
\N,66.039382,23.953374
\N,65.737227,24.573798
\N,65.598727,25.201588
\N,65.19549,25.407198
\N,63.89836,23.914913
\N,63.595556,22.790278
\N,63.09967,23.035936
\N,62.97128,23.013851
\N,62.052222,23.077778
\N,25.2613,83.2679
\N,24.881608,84.228822
\N,24.956258,84.018545
\N,24.855994,84.328719
\N,28.5035,77.2965
\N,28.3764,77.3096
\N,27.5015,77.668
\N,27.1941,77.9969
\N,52.350833,13.284722
\N,51.089391,13.705915
\N,51.122946,13.579296
\N,50.981111,13.858056
\N,50.874722,14.234167
\N,39.362111,-77.827778
\N,39.311944,-77.627222
\N,39.273528,-77.533333
\N,39.173333,-77.270667
\N,39.141528,-77.193056
\N,38.993841,-77.031321
\N,38.859444,-77.048333
\N,38.766111,-77.168611
\N,38.659167,-77.248056
\N,38.298333,-77.456944
\N,38.2214,-77.441
\N,38.6125,-77.253611
\N,38.572659,-77.263307
\N,38.387222,-77.381667
\N,38.346944,-77.437778
\N,38.715,-77.214444
\N,25.061751,121.458944
\N,25.0605,121.37075
\N,25.080278,121.238056
\N,25.076667,121.231389
\N,48.897778,2.4
\N,48.896111,2.458889
\N,48.8833,2.5261
\N,48.874167,2.583333
\N,48.805031,2.188449
\N,48.798995,2.073428
GOO,-28.52140045,150.3200073
\N,46.57851,30.703053
\N,62.717568,40.488095
\N,48.9239,2.3844
\N,48.9325,2.4547
\N,48.9322,2.4761
\N,48.9628,2.5122
\N,49.013515,2.541928
\N,49.00481,2.571539
\N,49.010084,2.559491
\N,49.009061,2.544773
\N,49.010091,2.570502
\N,48.82284,2.29834
\N,48.821651,2.21454
PHG,4.8,7
\N,48.906538,2.449994
\N,48.8635,2.41578
\N,48.882671,2.480939
\N,48.835481,2.4061
\N,48.815807,2.340809
\N,48.810388,2.361849
\N,48.70067,2.30819
\N,48.821028,2.625967
\N,48.820278,2.463611
\N,48.862507,2.314776
\N,48.26777,2.685636
\N,47.538563,7.724091
\N,47.462817,7.812003
\N,47.330582,7.84371
\N,47.218102,7.978532
\N,46.981965,8.309999
\N,46.875965,8.631508
\N,46.225434,9.041337
\N,46.152758,8.941614
\N,45.658218,8.800695
\N,45.625,9.030833
\N,45.506842,9.134241
\N,45.5325,10.212778
\N,45.541389,11.540833
\N,45.429167,11.9475
\N,45.781111,12.831944
\N,45.906867,13.296697
\N,46.374034,13.132966
\N,46.508512,13.311439
\N,46.795785,13.487421
\N,47.406701,13.396616
\N,47.884447,11.697189
\N,48.440305,10.236082
\N,49.290909,8.664104
\N,48.799444,9.002778
\N,49.148042,9.287001
\N,49.564637,8.167832
\N,49.06579,4.375073
\N,35.036944,-85.306944
APT,35.060699,-85.585297
\N,31.4158,-87.043999
\N,30.998876,-87.257451
DCU,34.65269852,-86.94539642
GLW,37.03179932,-85.9536972
\N,33.712124,-84.105713
\N,33.55349,-83.47155
\N,33.484831,-82.079085
\N,41.413811,-81.452579
XJY,48.726111,2.261667
ZLN,47.995556,0.1925
\N,48.040612,0.406417
\N,48.028522,0.365657
\N,48.017867,0.329343
\N,48.073562,1.126756
\N,48.275105,1.622236
\N,16.707228,41.951205
FIN,29.4645926,-81.2091644
\N,52.531933,13.836933
\N,52.451667,13.689722
\N,52.4575,13.623333
\N,31.632778,74.867222
\N,13.0826,80.275
\N,25.0087408,-80.5331167
\N,6.224,-75.181
\N,25.169888,-80.376139
\N,27.699749,-80.904368
\N,27.408954,-80.427569
\N,25.948889,-80.423333
\N,25.960104,-80.236716
\N,25.471667,-80.489167
\N,27.042593,-82.043568
\N,26.14505,-80.454274
\N,25.845556,-80.248611
\N,25.832222,-80.240833
\N,25.821944,-80.240556
\N,25.8125,-80.23
\N,25.808611,-80.215556
\N,25.795833,-80.215278
\N,25.789722,-80.215
\N,25.784444,-80.207778
\N,25.780833,-80.196111
\N,25.775833,-80.195833
\N,25.771944,-80.193333
\N,25.771667,-80.191111
\N,25.773056,-80.187222
\N,25.775556,-80.189722
\N,25.7775,-80.189722
